CustomerId,Last Name,CreditScore,State,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,Estimated Income,Left
15777855,Manna,649,NY,Male,45,7,0,2,0,1,75204.21,1
15736327,Manna,567,NJ,Female,46,1,68238.51,2,1,1,109572.58,1
15595039,Manna,545,NJ,Female,37,8,114754.08,1,1,0,136050.44,0
15761294,Manna,667,NJ,Female,56,8,137464.04,1,1,0,130846.79,0
15567063,Manna,766,NJ,Female,34,6,106434.94,1,0,1,137995.66,0
15761168,Manna,478,NY,Female,38,4,171913.87,1,1,0,51820.87,0
15724154,Manna,625,NJ,Female,49,4,128504.76,1,1,0,126812.63,0
15641934,Manna,749,CT,Female,46,9,66582.81,1,1,0,78753.12,0
15722731,Manna,653,NY,Male,46,0,119556.1,1,1,0,78250.13,0
15566253,Manning,580,NJ,Male,44,9,143391.07,1,0,0,146891.07,0
15590146,Mao,630,NY,Male,50,1,81947.76,1,0,1,63606.22,0
15672144,Mao,667,NY,Female,38,6,144432.04,1,1,1,73963.17,0
15636999,Mao,414,NY,Male,38,8,0,1,0,1,77661.12,0
15609704,Mao,608,NY,Female,33,4,0,1,1,0,79304.38,0
15596455,Mao,546,CT,Female,45,2,0,1,0,0,197789.83,0
15658409,Mao,686,NY,Male,41,5,128876.71,3,1,1,106939.34,0
15698786,Marcelo,819,NY,Female,39,9,133102.92,1,1,0,27046.46,0
15737267,Marcelo,676,NY,Female,49,1,0,1,1,0,79342.31,0
15717770,Marcelo,850,CT,Female,55,7,0,1,0,0,171762.87,0
15680201,Marcelo,627,NJ,Male,24,5,102773.2,2,1,0,56793.02,0
15639077,Marchesi,622,NY,Female,30,2,158584.82,3,1,0,142342.55,0
15644174,Marchesi,638,NJ,Male,27,4,135096.05,1,1,1,186523.72,0
15671293,Marcus,779,NJ,Female,37,2,128389.63,1,1,1,6589.16,0
15636756,Marino,545,NY,Male,23,2,0,2,1,0,189613.12,1
15707674,Marino,515,NY,Female,58,2,131852.81,1,1,0,81436.68,0
15596870,Marino,749,NJ,Male,54,3,144768.94,1,1,0,93336.3,0
15741988,Marino,492,NJ,Female,52,8,125396.24,1,1,0,10014.72,0
15745399,Marino,649,CT,Female,49,2,0,1,1,0,84863.85,0
15733872,Marino,791,NJ,Female,33,10,130229.71,2,0,0,54019.93,0
15789425,Marsden,694,NJ,Female,37,8,98218.04,2,1,0,182354.46,0
15698184,Marshall,484,NY,Female,50,2,90408.16,2,0,0,48170.57,1
15769064,Marshall,537,NJ,Male,39,3,135309.36,1,1,0,31728.86,0
15610343,Marshall-Hall,705,NY,Female,37,10,0,2,1,1,13935.53,0
15734649,Martel,779,CT,Female,55,0,133295.98,1,1,0,22832.71,0
15699005,Martin,710,NY,Female,41,2,156067.05,1,1,1,9983.88,1
15599591,Martin,600,NJ,Female,39,7,88477.36,2,1,0,58632.37,1
15720644,Martin,789,NY,Male,27,6,0,2,1,0,103603.65,1
15602280,Martin,829,NJ,Female,27,9,112045.67,1,1,1,119708.21,0
15744607,Martin,738,NJ,Male,43,9,121152.05,2,1,0,64166.7,0
15571059,Martin,734,NY,Female,54,3,0,1,1,0,130805.54,0
15717560,Martin,580,NY,Male,50,0,125647.36,1,1,0,57541.08,0
15690021,Martin,502,NJ,Female,42,0,132002.7,1,0,1,28204.98,0
15583073,Martin,771,CT,Female,56,2,0,1,1,1,25222.6,0
15799910,Martin,793,NY,Male,32,2,0,2,1,0,193817.63,0
15717489,Martin,835,NY,Male,23,9,0,1,1,0,19793.73,0
15688849,Martin,609,NY,Male,48,1,108019.27,3,1,1,184524.65,0
15728456,Martinez,604,NY,Male,33,3,0,1,1,0,42171.13,0
15813974,Maruff,731,NJ,Male,37,3,116880.53,1,0,0,172718.35,0
15751158,Mashman,571,NY,Female,42,4,108825.34,3,1,0,55558.51,0
15623202,Maslov,704,NJ,Female,39,10,102556.18,2,1,0,171971.25,0
15813168,Maslova,756,NJ,Female,39,3,100717.85,3,1,1,73406.04,0
15668309,Maslow,350,NY,Female,40,0,111098.85,1,1,1,172321.21,0
15642934,Mason,669,NJ,Female,35,4,108269.2,2,1,0,174969.92,1
15640106,Mason,613,NY,Male,40,7,124339.9,1,0,0,193309.58,1
15658577,Massie,629,NY,Female,37,10,99546.25,3,0,1,25136.95,0
15689786,Massie,850,NJ,Male,56,1,169743.83,1,0,0,155850.4,0
15628886,Matlock,677,CT,Male,56,5,123959.97,1,1,1,60590.72,0
15629078,Matthias,850,NJ,Female,45,5,127258.79,1,1,1,192744.23,0
15757607,Matveyeva,623,NY,Male,45,0,0,1,1,0,196533.72,0
15588944,Maughan,456,NY,Female,63,1,165350.61,2,0,0,140758.07,0
15613854,Mauldon,622,CT,Female,46,4,107073.27,2,1,1,30984.59,0
15697678,Maxwell,590,NJ,Male,36,6,92340.69,2,1,1,174667.58,1
15740442,May,603,NY,Male,51,8,186825.57,1,1,0,93739.71,0
15785576,Mayrhofer,434,NJ,Male,71,9,119496.87,1,1,0,125848.88,1
15669064,Mazzanti,671,NJ,Male,35,1,144848.74,1,1,1,179012.3,1
15723851,Mazzanti,699,CT,Male,40,2,0,1,1,0,78387.32,1
15775912,Mazzanti,698,NY,Male,48,4,101238.24,2,0,1,177815.87,0
15774882,Mazzanti,687,NY,Female,35,3,99587.43,1,1,1,1713.1,0
15670345,Mazzi,785,NJ,Female,33,6,127211.45,1,0,0,191961.83,1
15791958,Mazzi,849,NY,Female,41,6,0,2,1,1,169203.51,0
15588955,Mazzi,581,NJ,Female,43,5,93259.57,3,1,0,141035.65,0
15600911,Mbadiwe,712,NY,Male,33,2,182888.08,1,1,0,3061,1
15668323,Mbadiwe,678,NY,Female,41,1,143443.61,1,1,0,196622.28,0
15585853,McCardle,743,CT,Male,41,7,0,1,1,0,163736.09,0
15729515,McCarthy,782,NY,Male,36,1,148795.17,2,1,1,195681.43,1
15673238,McCarthy,517,NJ,Female,59,8,154110.99,2,1,0,101240.08,0
15607263,McCartney,788,NY,Male,55,3,0,1,0,1,13288.46,0
15796993,McCollum,741,NY,Male,52,1,171236.3,2,0,0,21834.4,0
15609623,McConnell,637,NY,Female,63,5,0,1,1,0,28092.77,0
15815420,McDaniels,808,CT,Male,47,8,139196,1,0,1,74028.36,1
15758513,McDonald,569,NY,Male,43,7,0,2,1,0,52534.81,1
15755262,McDonald,608,CT,Female,41,3,89763.84,1,0,0,199304.74,0
15609558,McDonald,835,NJ,Female,47,5,108289.28,2,1,1,45859.55,0
15735909,McDonald,607,NJ,Female,39,8,105103.33,1,1,0,104721.5,0
15591010,McDonald,434,NJ,Male,55,8,109339.17,2,1,0,96405.88,0
15687385,McDowell,484,NY,Male,41,5,0,1,1,1,74267.35,1
15809320,McElhone,845,CT,Female,52,0,0,1,1,0,31726.76,0
15633233,McFarland,500,NY,Male,56,1,100374.58,1,1,0,118490.8,0
15807663,McGregor,667,NY,Male,43,8,190227.46,1,1,0,97508.04,0
15692750,McGregor,629,NJ,Female,45,7,129818.39,3,1,0,9217.55,0
15807008,McGregor,614,NJ,Female,35,6,128100.28,1,0,0,69454.24,0
15686936,McGregor,676,NY,Female,37,5,89634.69,1,1,1,169583.18,0
15814930,McGregor,588,NJ,Female,40,10,125534.51,1,1,0,121504.18,0
15640852,McGregor,617,NJ,Female,39,5,83348.89,3,1,0,7953.62,0
15720636,McGregor,628,NY,Female,50,4,143054.56,1,0,1,109608.81,0
15771409,McGregor,586,NY,Male,58,7,151933.63,1,1,0,162960.05,0
15722991,McGregor,567,NY,Male,54,9,96402.96,1,0,0,52035.29,0
15785367,McGuffog,651,NY,Female,56,4,0,1,0,0,84383.22,0
15583748,McGuigan,592,CT,Male,38,8,0,2,1,0,180426.2,1
15596175,McIntosh,659,NJ,Male,67,6,117411.6,1,1,1,45071.09,0
15690925,McIntosh,527,CT,Female,29,2,27755.97,1,1,0,97468.44,0
15582849,McIntosh,757,NY,Female,51,1,0,1,1,1,22835.13,0
15759387,McIntosh,598,NJ,Male,38,1,101487.18,1,1,1,75959.1,0
15727829,McIntyre,567,NY,Male,42,2,0,2,1,1,167984.61,1
15775295,McIntyre,630,NY,Female,40,0,118633.08,1,0,1,60032.46,0
15778395,McIntyre,762,NJ,Male,34,4,88815.56,2,1,0,68562.26,0
15653937,McIntyre,638,NJ,Female,53,1,123916.67,1,1,0,16657.68,0
15788723,McIntyre,599,NJ,Female,49,10,143888.22,2,1,1,166236.38,0
15698902,McIntyre,547,NJ,Female,42,1,142703.4,1,1,0,86207.49,0
15794895,McKay,581,CT,Male,34,1,0,2,0,1,81175.25,1
15737741,McKay,607,CT,Female,33,2,108431.87,2,0,1,109291.39,0
15684461,McKay,469,CT,Female,31,6,0,1,1,0,146213.75,0
15753110,McKay,720,CT,Male,64,3,45752.78,2,1,0,79623.28,0
15685329,McKenzie,531,NY,Female,63,1,114715.71,1,0,1,24506.95,0
15705860,McKenzie,631,NJ,Male,40,3,107949.45,1,1,0,52449.62,0
15670898,McKenzie,740,NY,Female,60,5,108028.08,2,0,0,25980.42,0
15636736,McLachlan,611,NY,Female,53,7,0,2,0,1,156495.39,0
15720371,McLean,652,NY,Female,51,3,0,1,1,0,173989.47,0
15651052,McMasters,399,NJ,Male,46,2,127655.22,1,1,0,139994.68,0
15712403,McMillan,589,NY,Female,61,1,0,1,1,0,61108.56,0
15619016,McMinn,660,NJ,Male,46,5,109019.65,2,1,1,33680.56,1
15580956,McNess,683,NJ,Female,43,4,115888.04,1,1,1,117349.19,0
15804853,McVey,781,NY,Female,48,0,57098.96,1,1,0,85644.06,0
15639590,Melendez,758,NY,Female,30,3,141581.08,1,1,0,156249.06,1
15610686,Melton,850,NY,Male,63,8,169832.57,1,0,0,184107.26,0
15614893,Meng,689,CT,Male,38,2,0,1,1,1,82709.8,1
15751561,Meng,498,NJ,Male,61,7,102453.26,1,1,0,187247.56,0
15641994,Meng,667,NJ,Male,43,1,103018.45,1,1,0,32462.39,0
15765257,Meng,564,CT,Male,31,5,121461.87,1,1,1,20432.09,0
15632503,Meng,563,NY,Female,32,0,148326.09,1,1,0,191604.27,0
15690169,Meng,645,NY,Male,31,7,161171.7,2,1,0,12599.94,0
15713845,Merrett,688,NY,Male,38,7,148045.68,1,1,0,175479.92,0
15800287,Micco,706,CT,Female,46,2,127660.46,2,1,0,150156.82,0
15781598,Middleton,756,NJ,Male,41,6,149049.92,1,0,1,50422.36,0
15674148,Milanesi,579,CT,Male,33,6,0,1,1,0,94993.04,0
15617482,Milanesi,489,NJ,Female,52,1,131441.51,1,1,0,37240.11,0
15569248,Milanesi,554,NY,Female,43,10,0,2,1,0,149629.13,0
15807269,Milanesi,690,NJ,Male,43,2,166522.78,1,0,0,119644.59,0
15612966,Milani,545,NJ,Female,60,7,128981.07,1,0,1,176924.21,0
15745324,Milani,599,CT,Female,39,4,0,1,1,0,194273.2,0
15714062,Millar,690,NY,Female,40,9,77641.99,1,0,0,189051.59,0
15634844,Miller,598,NJ,Male,41,3,91536.93,1,1,0,191468.78,0
15626008,Miller,622,NJ,Female,52,9,111973.97,1,1,1,162756.29,0
15635141,Miller,598,NJ,Male,59,8,118210.42,2,0,0,60192.14,0
15774192,Miller,539,NJ,Female,38,8,105435.74,1,0,0,80575.44,0
15757306,Miller,738,CT,Male,49,3,0,3,1,1,65066.48,0
15746674,Miller,730,NY,Female,47,7,0,1,1,0,33373.26,0
15640034,Milligan,551,NY,Male,42,2,139561.46,1,1,0,43435.43,0
15680736,Milne,597,NJ,Female,72,6,124978.19,2,1,1,7144.46,1
15721426,Milne,606,NJ,Male,65,10,126306.64,3,0,0,7861.68,0
15751177,Milne,685,NJ,Female,44,2,119657.53,1,1,0,145387.05,0
15577107,Milne,657,CT,Female,22,6,0,3,0,1,168412.07,0
15585249,Mironova,741,NY,Male,42,6,106036.52,1,1,0,194686.78,0
15772528,Mishin,750,NY,Female,47,7,121376.15,2,1,0,54473.6,0
15802741,Mitchel,625,NY,Female,51,7,136294.97,1,1,0,38867.46,0
15588918,Mitchell,671,NY,Female,42,6,0,2,1,0,197202.48,1
15596811,Mitchell,667,NY,Male,36,8,139753.35,1,1,0,79871.16,1
15578045,Mitchell,538,CT,Female,49,9,141434.04,1,0,0,173779.25,0
15768072,Mitchell,688,CT,Female,33,2,0,1,0,0,27557.18,0
15659327,Moffitt,520,NY,Male,49,5,121197.64,1,1,0,72577.33,0
15756975,Montemayor,777,CT,Female,35,3,0,2,1,1,17257.72,1
15633574,Montes,730,NY,Female,41,4,167545.32,1,1,0,128246.81,1
15781129,Montgomery,687,CT,Male,38,8,69434.4,2,1,1,66580.13,0
15796179,Moore,683,NY,Male,43,8,0,1,1,0,96754.8,1
15589224,Moore,596,CT,Male,41,5,0,2,0,1,141053.85,1
15775905,Moore,612,NJ,Female,47,6,130024.87,1,1,1,45750.21,0
15670646,Moore,499,CT,Female,42,0,147187.84,1,1,1,14868.94,0
15674328,Moreno,670,NY,Female,40,3,47364.45,1,1,1,148579.43,0
15800061,Moretti,495,CT,Female,45,3,89158.94,3,1,0,135169.76,0
15733234,Moretti,777,NY,Female,58,4,0,1,1,1,62449.07,0
15606755,Moretti,597,CT,Female,46,4,0,2,1,0,58667.16,0
15603880,Morgan,519,NJ,Male,38,1,114141.64,1,1,1,60988.21,0
15612187,Morin,547,NJ,Male,32,8,155726.85,1,1,0,67789.99,1
15761670,Morley,695,NY,Female,50,8,0,1,1,0,126381.6,0
15796230,Morley,642,NJ,Female,36,2,124495.98,3,1,1,57904.22,0
15808689,Morres,850,NY,Female,31,4,0,2,1,1,33082.81,1
15713354,Morrice,597,NJ,Female,22,6,101528.61,1,1,0,70529,0
15571193,Morrison,579,NJ,Male,42,0,144386.32,1,1,1,22497.1,0
15577423,Mosley,627,NJ,Female,39,5,124586.93,1,1,0,93132.61,0
15648989,Moss,850,NY,Male,37,4,126872.6,1,1,0,197266.58,1
15792305,Mountgarrett,762,NJ,Male,46,6,123571.77,3,0,1,57014.17,0
15605286,Moyes,565,NY,Male,55,4,118803.35,2,1,1,128124.7,0
15797329,Muir,626,NY,Male,43,4,137638.69,1,1,0,130442.08,0
15718281,Muir,706,NJ,Male,67,1,123276.69,2,1,1,86507.88,0
15603111,Muir,850,CT,Male,71,10,69608.14,1,1,0,97893.4,0
15592229,Mullan,713,NY,Female,52,0,185891.54,1,1,1,46369.57,0
15631406,Munro,459,NJ,Male,50,5,109387.9,1,1,0,155721.15,1
15608528,Munro,645,NY,Female,68,9,0,4,1,1,176353.87,0
15643916,Munro,619,CT,Male,46,8,62400.48,1,1,1,132498.39,0
15641175,Munro,701,NJ,Male,63,3,120916.52,3,0,0,144727.45,0
15701301,Murphy,646,NY,Female,42,3,175159.9,2,0,0,67124.48,0
15761023,Murphy,554,NJ,Female,43,2,120847.11,1,1,0,7611.61,0
15805704,Murphy,745,NY,Female,32,2,0,4,0,1,179705.13,0
15791279,Murray,701,NY,Male,40,5,169742.64,1,1,1,153537.55,0
15586264,Murray,572,NY,Male,43,2,140431.98,1,1,0,26450.57,0
15673877,Murray,490,NY,Male,39,1,0,3,1,0,171060.01,0
15669411,Muse,750,NJ,Female,52,6,107467.56,1,1,0,126233.18,0
15775891,Myers,634,NJ,Male,48,2,107247.69,1,1,1,103712.05,0
15790204,Myers,663,CT,Female,22,9,0,1,1,0,29135.89,0
15770474,Myers,685,NY,Female,33,1,0,3,0,1,70221.13,0
15730433,Nakayama,580,NJ,Female,38,1,128218.47,1,1,0,125953.83,0
15605327,Namatjira,607,NY,Male,35,2,0,2,1,1,114190.3,1
15582714,Napolitani,749,NJ,Male,47,9,110022.74,1,0,1,135655.29,0
15698528,Napolitani,599,CT,Female,31,3,0,1,1,1,130086.47,0
15776545,Napolitani,682,NY,Male,28,10,200724.96,1,0,1,82872.64,0
15658982,Napolitani,650,NJ,Female,28,5,122034.4,3,0,1,146663.43,0
15721116,Napolitano,597,CT,Male,24,0,108058.07,2,1,1,187826.11,1
15654456,Napolitano,511,NJ,Male,48,6,149726.08,1,0,0,88307.87,0
15647725,Napolitano,675,NY,Female,61,5,62055.17,3,1,0,166305.16,0
15568963,Naquin,674,NJ,Male,34,2,152797.9,1,1,0,175709.4,0
15730397,Narelle,739,CT,Male,40,1,109681.61,1,1,1,193321.3,1
15734714,Nash,559,NY,Female,29,3,79715.36,1,1,0,82252.28,1
15745455,Navarrete,638,NJ,Male,62,4,108716.59,2,1,1,74241.09,1
15662884,Naylor,739,NJ,Male,58,1,110597.76,1,0,1,160122.66,0
15741181,Ndubuagha,721,NY,Male,41,6,135071.12,1,1,1,64477.25,1
15601569,Ndubueze,598,NY,Female,40,2,171178.25,1,1,0,137980.58,0
15700772,Nebechi,571,NY,Male,44,9,0,2,0,0,38433.35,1
15766686,Nebechi,659,NJ,Female,39,1,104502.11,1,1,0,20652.69,1
15697311,Nebechukwu,697,CT,Male,56,5,110802.03,1,1,1,50230.31,0
15768367,Nebechukwu,781,NY,Female,27,7,186558.55,1,1,1,175071.29,0
15628972,Nebeolisa,699,NJ,Male,32,1,123906.22,3,1,1,127443.82,0
15604093,Neitenstein,546,NY,Male,34,4,165363.31,2,1,1,25744.13,0
15731815,Nepean,529,CT,Male,63,4,96134.11,3,1,0,108732.96,0
15712813,Nevzorova,520,NJ,Male,43,3,150805.17,3,0,1,25333.03,0
15641585,Newton,850,NY,Male,40,6,97339.99,1,0,1,88815.25,1
15589643,Ngozichukwuka,684,CT,Female,41,7,0,1,1,1,138394.37,1
15654859,Ngozichukwuka,612,CT,Female,63,2,131629.17,2,1,0,122109.58,0
15661034,Ngozichukwuka,813,NJ,Female,29,5,106059.4,1,0,0,187976.88,0
15586870,Ni,632,NY,Male,27,4,193125.85,1,1,1,152665.85,1
15775306,Ni,421,NJ,Male,28,8,122384.22,3,1,1,89017.38,0
15686999,Nicholas,556,NY,Female,40,8,0,2,1,0,62112.7,1
15701555,Nicholls,575,CT,Male,53,1,84903.33,2,0,1,26015.8,1
15676937,Nicholls,635,CT,Female,32,8,0,2,1,1,19367.98,0
15710087,Nicholls,705,NJ,Female,54,3,125889.3,3,1,0,96013.5,0
15749068,Nickson,632,NY,Female,40,9,139625.34,1,1,0,93702.96,0
15789158,Nikitina,636,NJ,Male,49,6,113599.74,2,1,0,158887.09,0
15701908,Nina,623,CT,Female,40,7,0,1,1,1,25904.12,1
15806027,Niu,556,NY,Female,52,9,0,1,1,0,175149.2,0
15715673,Niu,651,CT,Female,46,4,89743.05,1,1,0,156425.57,0
15708867,Niu,684,CT,Female,38,3,134168.5,3,1,0,3966.5,0
15611331,Niu,511,NY,Female,46,1,0,1,1,1,115779.48,0
15706232,Niu,595,NY,Male,52,9,0,1,1,1,106340.66,0
15665053,Nixon,636,CT,Male,52,4,111284.53,1,0,1,32936.44,0
15715078,Nkemakolam,584,NY,Male,35,6,161613.94,2,1,1,148238.16,1
15670584,Nkemakolam,646,CT,Male,31,2,0,1,1,1,170821.43,0
15694556,Nkemakolam,684,NY,Male,60,2,116563.58,1,1,0,120257.7,0
15687491,Nkemdilim,817,NJ,Male,45,9,101207.75,1,0,0,88211.12,0
15724150,Nkemdirim,814,NY,Male,48,9,136596.85,1,1,1,185791.9,1
15743871,Nkemdirim,567,NY,Male,59,3,0,2,1,0,25843.7,0
15787756,Nkemdirim,467,NJ,Male,51,10,114514.71,2,1,0,177784.68,0
15651823,Nkemjika,590,NY,Female,60,6,147751.75,1,1,0,88206.04,0
15711028,Nnachetam,534,NY,Male,52,1,0,3,1,1,104035.41,0
15771299,Nnachetam,707,NY,Female,57,1,92053,1,1,1,164064.44,0
15664615,Nnachetam,689,NJ,Female,30,5,136650.89,1,1,1,41865.72,0
15812513,Nnaife,599,NJ,Male,45,10,103583.05,1,1,0,132127.69,0
15804962,Nnaife,606,NY,Male,36,1,155655.46,1,1,1,192387.51,0
15707322,Nnamdi,779,NY,Female,48,2,115290.27,1,0,0,98912.69,0
15685564,Nnamutaezinwa,748,CT,Male,35,5,105492.53,1,1,1,150057.2,1
15778975,Nnonso,850,NJ,Female,70,1,96947.58,3,1,0,62282.99,0
15704209,Noble,802,NY,Female,39,7,120145.96,2,0,1,59497.01,0
15574068,Norman,504,NJ,Male,56,9,104217.3,1,0,0,55857.48,0
15735246,Norman,798,CT,Female,58,9,0,2,0,0,119071.56,0
15745266,Norman,434,CT,Male,55,6,0,1,0,1,73562.05,0
15596992,Norris,482,NJ,Male,45,7,156353.46,1,1,0,72643.95,0
15716085,Norris,739,CT,Female,41,8,0,1,1,0,191694.77,0
15653050,Norriss,719,NJ,Female,76,10,95052.29,1,1,0,176244.87,1
15771270,North,635,NY,Female,27,8,127471.56,1,1,1,152916.05,0
15709016,North,687,NJ,Female,47,1,91219.29,1,0,0,158845.49,0
15766826,North,824,NY,Male,26,7,146266,1,1,0,21903.62,0
15763683,Northern,678,NJ,Male,32,4,139626.01,1,1,1,118235.52,0
15755077,Norton,778,NJ,Female,37,0,105617.73,2,1,1,133699.82,0
15809100,Nucci,548,NY,Female,32,2,172448.77,1,1,0,188083.77,0
15750867,Nucci,489,NJ,Female,46,8,92060.06,1,1,0,147222.95,0
15707861,Nucci,520,NY,Female,46,10,85216.61,1,1,0,117369.52,0
15726791,Nuttall,637,CT,Female,45,2,157929.45,1,1,1,145134.49,0
15812920,Nwabugwu,607,NJ,Male,40,5,90594.55,1,0,1,181598.25,1
15636624,Nwabugwu,805,CT,Female,39,5,165272.13,1,1,0,14109.85,0
15638607,Nwabugwu,546,NY,Female,52,2,0,1,1,0,137332.37,0
15597602,Nwachinemelu,619,NJ,Male,57,3,137946.39,1,1,1,72467.99,0
15680998,Nwankwo,725,NY,Male,44,5,0,1,1,1,117356.14,1
15632899,Nwankwo,662,CT,Male,20,9,104508.77,2,0,0,73107.53,1
15725945,Nweke,659,CT,Female,42,2,0,1,0,0,162734.31,0
15808868,Nwokeocha,652,NY,Female,31,3,103696.97,3,0,0,155221.05,0
15585888,Nwokezuike,553,CT,Female,48,3,0,1,0,1,30730.95,0
15791321,Nwora,682,CT,Female,58,4,0,1,1,0,176036.01,1
15573077,Nwora,620,NJ,Female,25,8,141825.88,1,1,1,73857.94,0
15754874,Nwoye,700,NY,Male,26,4,119009.57,1,1,0,141926.43,1
15611669,Nyhan,623,NJ,Male,50,7,126608.37,1,0,1,645.61,0
15634950,Obiajulu,657,NJ,Male,57,8,107174.58,1,1,1,126369.55,0
15750638,Obiajulu,705,NJ,Female,33,5,116765.7,1,0,0,190659.17,0
15566735,Obialo,548,NJ,Female,36,2,108913.84,2,1,1,140460.01,1
15790455,Obialo,478,NY,Female,50,2,0,1,0,1,93332.64,0
15619340,Obijiaku,597,CT,Male,38,1,0,2,1,0,41303.29,1
15569917,Obijiaku,706,CT,Male,30,6,87609.68,2,0,0,137674.55,0
15656148,Obinna,376,NJ,Female,29,4,115046.74,4,1,0,119346.88,0
15636023,ODonnell,619,NY,Female,40,10,0,1,1,1,147093.84,0
15605275,Ofodile,725,NJ,Male,45,8,116917.07,1,0,0,173464.43,0
15785654,Ofodile,727,NJ,Male,45,6,114422.85,2,1,1,104678.78,0
15654222,Ogg,757,CT,Male,30,3,145396.49,1,0,1,198341.15,1
15613102,Ogochukwu,670,NY,Female,31,2,57530.06,1,1,1,181893.31,0
15587038,Ogochukwu,654,CT,Female,32,2,0,1,1,1,51972.92,0
15619608,Ojiofor,454,NJ,Female,50,10,92895.56,1,1,0,154344,0
15771573,Okagbue,637,NJ,Female,39,9,137843.8,1,1,1,117622.8,0
15790355,Okechukwu,606,NJ,Male,36,5,190479.48,2,0,0,179351.89,1
15583840,Okechukwu,587,NJ,Male,35,5,121863.61,1,1,1,23481.69,0
15580914,Okechukwu,478,CT,Male,48,0,83287.05,2,0,1,44147.95,0
15715750,Okeke,646,NJ,Female,44,2,113063.83,1,0,0,53072.49,0
15785490,Okeke,771,NY,Male,50,3,105229.72,1,1,1,16281.68,0
15700300,Okoli,674,NJ,Female,44,4,131593.85,1,0,1,171345.02,0
15798895,Okonkwo,525,NY,Female,59,6,55328.4,1,1,0,83342.73,0
15788291,Okwuadigbo,713,NJ,Female,38,7,144606.22,1,1,1,56594.36,0
15609998,Okwudilichukwu,700,NJ,Female,59,5,137648.41,1,1,0,142977.05,0
15602797,Okwudilichukwu,645,CT,Female,49,5,110132.55,3,0,1,187689.91,0
15571415,Okwudiliolisa,805,NJ,Male,56,6,151802.29,1,1,0,46791.09,0
15592751,Okwudiliolisa,684,NJ,Female,63,3,81245.79,1,1,0,69643.31,0
15633352,Okwukwe,628,NY,Female,31,6,175443.75,1,1,0,113167.17,0
15645404,Okwukwe,625,NY,Female,51,4,124620.01,2,1,0,92243.94,0
15710543,Okwuoma,629,NY,Male,46,1,130666.2,1,1,1,161125.67,0
15732943,Okwuoma,574,CT,Male,36,4,77967.5,1,1,0,167066.95,0
15757759,Okwuoma,807,CT,Female,28,7,165969.26,3,1,0,156122.13,0
15730353,Olisaemeka,550,NJ,Male,29,9,145294.08,2,1,0,147484.13,1
15607347,Olisaemeka,734,NY,Male,22,5,130056.23,1,0,0,121894.31,0
15729557,Olisaemeka,850,NJ,Male,36,5,119984.07,1,1,0,191535.11,0
15790630,Olisaemeka,619,NY,Female,48,4,0,1,0,0,18094.96,0
15805303,Olisanugo,661,NJ,Male,44,1,141136.62,1,1,0,189742.78,0
15721181,Oliver,611,CT,Male,46,6,0,2,1,0,45886.33,1
15726855,Oliver,805,NJ,Female,45,9,116585.97,1,1,0,189428.75,0
15756804,OLoghlen,636,NY,Female,48,1,170833.46,1,1,0,110510.28,0
15796313,Olsen,662,NY,Female,36,4,166909.2,2,1,0,138871.12,0
15743193,Olson,644,NY,Male,37,6,117271.8,2,1,0,104217.96,0
15777060,Olszewski,770,NY,Female,33,4,0,1,1,0,26080.54,0
15815626,Oluchi,640,NY,Male,63,2,68432.45,2,1,1,112503.24,0
15579647,Oluchukwu,682,NY,Male,42,0,0,1,1,1,160828.98,1
15724848,Oluchukwu,516,NY,Female,46,1,104947.72,1,1,0,115789.25,0
15673591,Oluchukwu,842,NY,Male,44,3,141252.18,4,0,1,128521.16,0
15807120,Oluchukwu,841,NJ,Female,52,3,112383.03,1,1,0,85516.37,0
15666270,Omeokachie,676,NY,Female,40,2,147803.48,1,1,0,95181.06,0
15722246,Omeokachie,742,NY,Female,60,4,0,1,1,1,13161.66,0
15619304,Onio,502,NY,Female,42,8,159660.8,3,1,0,113931.57,0
15734610,Onio,543,NY,Male,42,4,89838.71,3,1,0,85983.54,0
15680046,Onochie,711,CT,Male,36,8,0,2,1,0,55207.41,1
15727868,Onuora,711,NY,Female,38,2,129022.06,2,1,1,14374.86,0
15589793,Onwuamaeze,604,NY,Male,53,8,144453.75,1,1,0,190998.96,0
15710743,Onwuamaeze,621,NY,Male,47,0,0,1,1,1,133831.37,0
15572182,Onwuamaeze,505,NJ,Female,33,3,106506.77,3,1,0,45445.78,0
15715907,Onwubiko,699,NY,Male,64,9,113109.52,1,1,0,27980.8,0
15783883,Onwuka,753,NJ,Female,38,1,117314.92,1,1,0,122021.33,0
15645772,Onwumelu,661,NY,Male,33,9,0,2,1,1,84174.81,1
15726931,Onwumelu,715,NY,Female,41,8,56214.85,2,0,0,92982.61,0
15792228,Onwumelu,748,NY,Male,60,0,152335.7,1,1,0,126743.33,0
15803202,Onyekachi,350,NY,Male,51,10,0,1,1,1,125823.79,0
15642824,Onyekaozulu,826,CT,Female,56,8,174506.1,2,0,1,161802.82,0
15718057,Onyinyechukwuka,760,NY,Female,51,2,100946.71,1,0,0,179614.8,0
15654673,Onyinyechukwuka,625,NY,Male,49,6,173434.9,1,1,0,165580.93,0
15687946,Osborne,556,NY,Female,61,2,117419.35,1,1,1,94153.83,1
15730076,Osborne,651,NY,Male,45,1,0,1,1,0,67740.08,0
